ID;eventID;longitude;latitude;depth;magnitude;rake;dip;strike;rupture_width;rupture_length;midpt_lon;midpt_lat;midpt_depth;scale_law;slip;bottom_roughness;seeds_gm;exposure_model;vulnerability_model_eq;vulnerability_model_ts
10313;237793;-69,27271;-30,24344;19,70027;6,25;90;52,08421;202,3037;4,840930739;8,473494068;-69,29254751;-30,29603316;20,37627226;WellsCoppersmith;2,425980728;0,052910829;1205702225;;;
10314;237812;-68,64931;-31,7739;8,859593;6,65;90;74,99981;90,05099;11,46969158;23,50417972;-68,63916741;-31,76726395;6,001915249;Stafford;1,469541673;0,020198515;834513385;;;
10315;237814;-71,256;-30,31142;37,4954;7,25;90;16,95831;6,961461;19,86628434;47,5027619;-71,16311075;-30,3670499;40,46701094;WellsCoppersmith;3,334596095;0,028134153;1117554798;;;
10316;237827;-73,65621;-36,08554;26,71104;6,85;90;29,44576;20,7104;17,0772869;31,69463401;-73,66081584;-36,09973611;26,80928806;Stafford;1,460407751;0,016537495;576778438;;;
10317;237834;-69,18299;-30,49867;14,26585;6,05;180;74,912;328,3645;6,659685812;12,56375446;-69,18437081;-30,49425711;12,38091882;Stafford;0,596081392;0,032813444;558733297;;;
10318;237946;-72,01772;-28,67909;11,77777;6,55;90;23,24852;7,294178;16,99905935;22,83172758;-72,01458788;-28,72109381;12,17819833;Stafford;0,722628492;0,017543678;1876216336;;;
10319;237952;-72,30618;-33,36254;10;7,05;90;45,00037;30,0941;22,02566166;41,70728655;-72,16376511;-33,1823492;11,4779956;Stafford;1,716871715;0,007466066;1790839932;;;
10320;237961;-68,38951;-31,84537;15,04538;6,35;90;38,33449;9,909714;7,598195839;24,07833348;-68,35452638;-31,8610268;18,24153135;WellsCoppersmith;0,768319467;0,02172938;1820860094;;;
10321;237978;-68,86932;-33,99575;194,2864;7;-90;50,24245;70,07396;17,0497742;31,46739565;-69,01819522;-33,99200741;187,8092361;WellsCoppersmith;2,473428228;0,036187582;1417326806;;;
10322;237985;-71,08252;-30,49823;42,90976;7,95;90;18,43898;7,08567;49,40713508;87,45598819;-71,14878643;-30,50840215;40,81567155;WellsCoppersmith;8,171457424;0,082653764;931817406;;;
10323;238006;-69,08122;-33,52324;142,8331;6,5;-90;49,35392;33,91499;14,02222695;10,43057749;-69,14099842;-33,54644437;139,0195754;WellsCoppersmith;1,613442154;0,030131438;1634725885;;;
10324;238007;-69,89811;-34,63548;5;6,15;90;44,99714;0,02403065;6,330393139;7,565836508;-69,89655861;-34,61150371;5,199091767;WellsCoppersmith;1,47092697;0,048431914;223353046;;;
10325;238017;-69,81277;-33,37643;5,28446;6,15;-90;59,99802;0,01787711;8,741609371;34,34482048;-69,81913738;-33,32364766;3,230126079;WellsCoppersmith;0,234652994;0,015253619;17642449;;;
10326;238029;-71,75351;-31,8247;8;6,05;-90;44,9996;120,0146;5,353001296;4,894436354;-71,78679687;-31,80525632;6,839271542;WellsCoppersmith;1,903613216;0,024290417;3433497347;;;
10327;238032;-71,40839;-32,36429;8;6,15;90;45,00051;30,03226;7,174553704;6,097565596;-71,39635524;-32,34757644;8,050649698;WellsCoppersmith;1,610376311;0,039628908;1643185555;;;
10328;238041;-69,77977;-35,63141;195,0285;6,4;-90;71,5111;10,04929;12,80074698;19,46519949;-69,77800464;-35,58156927;189,9605587;Stafford;0,670478063;0,108866922;1412020031;;;
10329;238053;-71,42948;-35,10406;104,9127;6,4;-90;51,91338;20,51197;11,90919339;14,13678594;-71,46874601;-35,15915787;103,1259158;WellsCoppersmith;0,992306224;0,011935546;1905680218;;;
10330;238057;-70,97127;-29,25282;45,74361;6,65;90;18,96717;6,512288;19,87254304;9,153669885;-71,0232521;-29,27244505;44,06762819;WellsCoppersmith;2,177860474;0,067438112;706844213;;;
10331;238061;-68,11162;-30,36489;17;7,15;90;44,99989;90,08466;24,03099272;48,5726757;-67,99351475;-30,37040468;17,8251753;Stafford;1,908600378;0,033610943;2652633385;;;
10332;238071;-72,59845;-33,03677;21,66703;6,55;90;28,13783;10,6866;6,375294155;24,98578764;-72,58266386;-33,05797122;22,7226724;WellsCoppersmith;1,760700441;0,048611794;514430031;;;
10333;238076;-69,27271;-30,24344;19,70027;6,25;90;52,08421;202,3037;11,92794239;14,45312318;-69,27286604;-30,22429822;18,48413282;WellsCoppersmith;0,577233474;0,034897438;1748552644;;;
10334;238078;-72,22189;-35,60185;8;6,05;-45;75,00044;304,9771;5,86052498;5,466942672;-72,22214441;-35,60109448;7,677037261;WellsCoppersmith;1,556674116;0,014924511;865170965;;;
10335;238080;-69,70679;-31,85695;26;6,25;90;45,00012;0,02532669;7,488845549;14,22597145;-69,71874661;-31,81255133;24,39984684;Stafford;0,934075409;0,0128093;711302247;;;
10336;238111;-71,25318;-33,26361;8;6,25;-45;74,9995;304,9746;8,687098017;14,44396051;-71,30211739;-33,23490246;7,9694184;WellsCoppersmith;0,793081339;0,008243339;4026878579;;;
10337;238131;-70,17827;-30,67846;15;6,85;-90;44,99967;90,06306;20,16788856;11,90330091;-70,22199506;-30,65188914;10,81056853;WellsCoppersmith;3,292690419;0,010672195;199759108;;;
10338;238134;-68,76357;-31,72279;15,76021;6,65;90;52,05343;350,2242;20,17046191;47,69603677;-68,77301208;-31,67565623;15,78305346;WellsCoppersmith;0,411794563;0,045419802;2383744481;;;
10339;238159;-70,01723;-34,09588;15;6,45;-90;44,99959;90,04902;8,550436931;6,744038745;-70,02439608;-34,09428961;14,74764383;WellsCoppersmith;3,443264466;0,011863091;3193752718;;;
10340;238161;-68,78175;-34,85062;15;6,25;90;44,99656;0,02753086;4,855660669;14,9716088;-68,784206;-34,8184416;14,68071376;WellsCoppersmith;1,36886918;0,070203036;2456402863;;;
10341;238181;-70,64772;-34,67463;133,3889;6,4;-90;59,35201;14,44274;15,53321258;20,5634097;-70,67878189;-34,656385;125,6286511;WellsCoppersmith;0,523024859;0,074743307;417183425;;;
10342;238193;-71,95693;-32,23597;33,84241;6,75;90;12,56846;7,822741;18,58910297;28,75200351;-71,99655081;-32,22851996;32,99123429;Stafford;1,047013302;0,009541516;2285506398;;;
10343;238201;-69,6895;-31,29593;127,9894;6,7;-90;46,41296;5,260405;15,96207228;13,06719222;-69,70928214;-31,18988534;123,8667778;WellsCoppersmith;2,257393097;0,02416894;4196737415;;;
10344;238212;-69,88034;-35,08514;6,382644;6,35;-90;60,00092;0,01934177;11,48862879;18,91182717;-69,88737181;-35,05316283;4,16235671;Stafford;0,646959445;0,097082835;549768082;;;
10345;238318;-72,12986;-32,90389;8;6,35;-90;44,99912;120,0235;11,85628388;27,80958013;-72,17552901;-32,87312187;4,774022653;WellsCoppersmith;0,426320017;0,020309285;236408603;;;
10346;238334;-68,44236;-31,49722;6;6,35;90;44,99937;0,0283917;10,18002127;12,83931967;-68,43871814;-31,52447122;6,49004179;WellsCoppersmith;1,075444612;0,049016004;2241538639;;;
10347;238337;-71,01829;-30,71237;46,46116;6,55;90;19,88094;7,3027;17,8391463;22,88447338;-71,07277751;-30,72932944;44,63614235;Stafford;0,687011102;0,060725218;3958020504;;;
10348;238366;-70,30585;-33,42984;15,04538;6,45;90;37,64713;352,5536;17,12773566;21,06852917;-70,35066584;-33,41121704;10,83050278;Stafford;0,550230393;0,015842749;533625064;;;
10349;238376;-71,21253;-33,91602;5;6,25;-90;44,99945;90,04055;12,6585824;31,49968015;-71,22215322;-33,90724466;3,617636041;WellsCoppersmith;0,249567213;0,016216152;2964307603;;;
10350;238388;-70,37574;-35,18374;135,4007;6,3;-90;55,22997;17,65255;14,25579076;20,56911409;-70,39341381;-35,19793178;133,4899046;Stafford;0,403340513;0,013951669;4108882348;;;
10351;238404;-72,32093;-33,44348;8;6,45;-90;45,00034;120,0242;11,66263825;23,41000075;-72,37825187;-33,4090234;5,445942605;Stafford;0,727244613;0,007149937;2737694063;;;
10352;238480;-68,84829;-33,75761;179,2917;6,3;-90;58,66286;58,68845;10,17979105;15,35050923;-68,85526238;-33,74545736;176,8454623;Stafford;0,756862685;0,015667389;3046686510;;;
10353;238511;-71,76192;-31,64483;8;6,45;-90;45,00018;120,0233;5,621379224;8,676816289;-71,77178479;-31,63738239;7,003684106;WellsCoppersmith;4,070759627;0,044075271;809991275;;;
10354;238568;-71,87584;-34,20792;14,26585;6,05;-90;72,12909;136,4996;15,6027979;21,79175306;-71,8916713;-34,18826644;11,04922184;WellsCoppersmith;0,146684456;0,019129661;2736258211;;;
10355;238577;-71,04675;-34,72533;114,0987;6,4;-90;54,72365;11,86885;13,66646157;16,55461584;-71,06625283;-34,71828355;110,4253709;WellsCoppersmith;0,738420175;0,017822839;1923904702;;;
10356;238579;-68,59983;-30,86033;125,5477;6,1;-90;38,67673;6,238965;5,968765127;10,20795695;-68,61636344;-30,79868291;123,3523031;Stafford;0,972871376;0,004774095;1679532573;;;
10357;238585;-68,97671;-30,86769;6;6,05;90;74,99872;90,0245;8,999192558;8,294713701;-68,94891404;-30,86845708;6,325716434;WellsCoppersmith;0,668149734;0,05985112;3982803256;;;
10358;238619;-68,77644;-30,14823;6;6,25;90;45,00228;0,01933781;7,367278277;14,40169327;-68,7878295;-30,14899005;4,451628697;WellsCoppersmith;0,937903408;0,069395487;610106233;;;
10359;238625;-68,39466;-32,15211;8,550504;6,35;90;20,37081;31,65863;6,593946194;13,91884263;-68,4223441;-32,15024551;7,66916175;WellsCoppersmith;1,531546621;0,025928424;3619996710;;;
10360;238629;-69,18486;-32,44888;123,1049;6,5;-90;41,10227;22,27912;20,81088686;23,46036629;-69,18036139;-32,41843425;122,2831996;WellsCoppersmith;0,483340702;0,0160168;1102285349;;;
10361;238641;-69,06494;-32,66192;15,04538;6,05;90;38,24523;189,0519;10,19730595;11,96325677;-69,06752509;-32,66228613;14,83529307;Stafford;0,408831049;0,144515351;4293607335;;;
10362;238697;-70,98934;-34,90527;15;6,85;90;45,0006;0,05129339;22,31946712;34,28004108;-70,98491608;-34,84234301;15,56162465;Stafford;1,033126711;0,010156576;478113771;;;
10363;238730;-72,09804;-31,19517;8;6,05;-45;75,0017;304,9781;6,042945298;11,98051729;-72,10707231;-31,18590193;5,962363623;Stafford;0,688897346;0,019836194;13913702;;;
10364;238823;-68,04574;-33,68067;181,3071;6,1;-90;51,89231;60,09114;12,98874675;7,270630853;-68,05464635;-33,66105496;178,3419805;WellsCoppersmith;0,627681605;0,060496854;1503761095;;;
10365;238833;-70,67935;-34,90527;12;7,25;-90;60,00026;0,04337188;44,25450257;37,75455651;-70,68722284;-34,9557346;9,532477686;WellsCoppersmith;1,883440516;0,018952035;2825257242;;;
10366;238841;-68,95618;-30,44967;15,04538;6,25;90;37,06655;20,24675;9,404392941;13,00869943;-68,97198172;-30,4688396;14,50717962;WellsCoppersmith;0,8134186;0,024309368;3871359940;;;
10367;238867;-72,2525;-32,54416;8;6,15;-90;44,99983;304,9857;4,096944265;4,27962956;-72,26317516;-32,5344201;6,213002983;WellsCoppersmith;4,018023856;0,029158267;4125704299;;;
10368;238883;-72,1095;-33,35355;8;6,35;-90;45,00055;304,9816;10,1773713;20,40415716;-72,08162908;-33,36363869;4,79067933;Stafford;0,676899925;0,00968968;588976621;;;
10369;238886;-70,69386;-30,94826;5,807652;6,25;-90;60,00024;0,01949051;10,02865079;8,025227761;-70,6964989;-30,82100614;4,91856732;WellsCoppersmith;1,236456579;0,015304878;2237719308;;;
10370;238887;-69,24305;-30,25394;15,76021;6,35;90;52,05645;202,2744;16,28957736;17,64623922;-69,24715044;-30,25661429;15,38753778;WellsCoppersmith;0,489008903;0,022988855;1067463892;;;
10371;238891;-69,27866;-33,86135;10,18486;7,05;90;45,00081;0,06155818;25,55257148;43,86547537;-69,26751584;-33,82507302;11,63308997;WellsCoppersmith;1,40708811;0,011978197;2775781153;;;
10372;238895;-69,43078;-34,0467;184,7113;7,4;-90;58,88293;63,99213;42,18520039;45,5186018;-69,50850792;-34,05450653;180,788821;WellsCoppersmith;2,751247846;0,116706997;2441620430;;;
10373;238908;-71,67937;-35,44272;100,9986;6,8;-90;53,87208;22,06764;17,9521836;31,36265039;-71,67456038;-35,33131089;94,15044656;Stafford;1,181268729;0,00898851;3221269916;;;
10374;239064;-72,01883;-30,85102;10;7,05;-90;45,0001;120,0402;13,48205032;97,97247564;-72,0576467;-30,83369679;10,64900842;WellsCoppersmith;1,19403957;0,007467557;2376678221;;;
10375;239071;-69,94623;-34,51935;156,1239;7;-90;66,57298;14,46944;23,26906008;41,53946464;-70,00312951;-34,64337779;150,1495955;Stafford;1,37290033;0,031272155;143729587;;;
10376;239082;-71,28859;-29,09653;33,82072;8,45;90;18,97239;7,477049;41,81645777;162,1190232;-71,43569417;-28,43717516;25,47520938;WellsCoppersmith;29,28852667;0,029382391;872843216;;;
10377;239102;-71,66483;-31,46497;8;6,65;-90;44,99915;120,0277;15,13625925;51,09511191;-71,69683102;-31,44103004;4,948828926;WellsCoppersmith;0,512248662;0,016600537;2501532566;;;
10378;239104;-68,37431;-31,73584;139,0456;6,6;-90;36,49348;21,13598;11,02325121;14,50355399;-68,46104469;-31,75445683;133,7520806;WellsCoppersmith;2,084945008;0,066906548;223283739;;;
10379;239106;-72,26862;-31,62837;22,96994;6,55;90;18,98521;7,260209;15,62110575;22,35961038;-72,24107998;-31,59326327;23,70585373;Stafford;0,802976326;0,019721883;602266135;;;
10380;239113;-68,46443;-30,14823;26;6,15;90;75,00055;90,0271;9,824626816;40,61956638;-68,47814466;-30,14326622;23,86885299;WellsCoppersmith;0,176533609;0,135951622;3657326168;;;
10381;239127;-70,9661;-31,01092;49,61547;6,65;90;18,42878;7,172445;15,16224943;24,75287953;-71,01741762;-31,00813496;47,95384522;Stafford;1,055575692;0,018404975;1102548491;;;
10382;239146;-68,1451;-33,32177;5,793687;6,55;90;44,99867;0,03553335;11,6603553;19,26177856;-68,132666;-33,30012228;7,424695123;WellsCoppersmith;1,248735837;0,007526848;2559114316;;;
10383;239153;-68,95618;-30,44967;15,04538;6,05;90;37,06655;20,24675;5,986130833;10,68397038;-68,97318992;-30,43933196;13,5242694;Stafford;0,779829869;0,018069802;1630176488;;;
10384;239154;-68,79434;-33,77143;15;6,25;90;44,99934;0,02478785;8,31996418;5,432045337;-68,79512141;-33,78814625;14,89906021;WellsCoppersmith;2,201881298;0,011109826;479166393;;;
10385;239161;-68,79539;-31,05678;123,7496;6,1;-90;39,94801;5,294001;9,230041129;14,03921393;-68,81112163;-31,05683852;122,2310961;Stafford;0,457438082;0,017381803;2467004071;;;
10386;239209;-72,36716;-35,35115;53,53032;6,55;90;15,56177;21,41689;9,643679751;12,06922592;-72,35353025;-35,34224188;53,75116726;WellsCoppersmith;2,409664328;0,043846415;1690559479;;;
10387;239317;-68,68992;-33,56276;158,2777;6,2;-90;58,59839;38,1697;8,678251988;13,18123376;-68,71378508;-33,56029147;154,9431053;Stafford;0,731965188;0,012790281;1019339091;;;
10388;239324;-72,31829;-32,6149;27,20009;7,45;90;21,72112;8,814806;15,08976448;51,11779908;-72,40226559;-32,69981082;24,61881698;WellsCoppersmith;8,139994984;0,019096857;3062914070;;;
10389;239342;-70,87859;-34,7268;121,4164;6,2;-90;55,22588;12,72109;13,76003401;25,14162129;-70,88703639;-34,73342902;120,2644761;WellsCoppersmith;0,242028193;0,052629878;3294867391;;;
10390;239346;-68,96387;-30,7319;136,4855;6,2;-90;43,25825;344,7563;9,757479275;4,086438414;-68,98106787;-30,72142828;134,1790919;WellsCoppersmith;2,099888087;0,03995754;2877588768;;;
10391;239350;-68,86874;-31,69258;3,940054;6,05;90;52,01383;350,2625;6,574342706;11,20461842;-68,87112224;-31,6979147;3,067312023;Stafford;0,677063396;0,023265001;1244449102;;;
10392;239354;-70,5872;-30,47331;79,84973;6,3;-90;52,97495;6,00708;9,521067421;15,99180706;-70,59259114;-30,45837256;78,51384103;Stafford;0,776775579;0,041580093;4198600279;;;
10393;239356;-68,67366;-30,0583;16;6,45;90;45,00232;0,0257456;17,26281009;20,91840921;-68,66766815;-30,03960392;16,81408987;Stafford;0,54984287;0,047255665;3438648121;;;
10394;239363;-71,60198;-30,56565;8;6,25;-45;75,00008;304,9801;5,453773037;46,16405985;-71,60310119;-30,56204925;6,453255926;WellsCoppersmith;0,395255288;0,009004342;2320228703;;;
10395;239390;-72,29313;-34,073;8;6,25;-90;45,00089;120,0213;9,87052744;13,64051145;-72,31362239;-34,05401964;4,57704699;WellsCoppersmith;0,739107707;0,044053712;1083094716;;;
10396;239393;-71,14532;-29,46491;40,30421;6,55;90;19,14652;6,631877;10,60253383;11,22786722;-71,17183129;-29,45628647;39,35814269;WellsCoppersmith;2,355981144;0,020968272;4091754501;;;
10397;239397;-71,35307;-31,37504;8;6,75;-90;45,00035;120,03;11,52640653;27,15523887;-71,39382973;-31,34572775;4,559130504;Stafford;1,787850437;0,014493532;3643963854;;;
10398;239425;-71,91343;-35,15219;8;6,05;90;45,00089;30,03487;4,904518777;4,350194742;-71,9238882;-35,15153541;7,110411403;WellsCoppersmith;2,337618548;0,019703095;3166894150;;;
10399;239555;-71,78986;-30,4974;25,76334;6,55;90;8,764417;7,613555;13,75051145;21,72954627;-71,82741715;-30,49586237;25,20986072;Stafford;0,938661997;0,017979589;139009355;;;
10400;239559;-70,69476;-31,39982;5,211407;6,35;-90;44,99911;90,04058;16,16756829;24,86009509;-70,65237099;-31,40172553;5,503200875;Stafford;0,349728686;0,017642161;768924322;;;
10401;239564;-70,86403;-28,45097;48,5638;7,15;90;20,31955;8,918139;18,44140072;46,41921148;-70,80183793;-28,305886;49,89159572;WellsCoppersmith;2,602478087;0,01214324;3751238779;;;
10402;239574;-69,50671;-32,4798;132,7724;6,5;-90;47,33987;20,2027;13,44565153;21,73181822;-69,54184643;-32,50251064;130,0662223;Stafford;0,807608405;0,013893385;1155044908;;;
10403;239576;-70,96362;-32,37875;52,19984;6,55;90;11,37829;7,067115;22,25806045;23,78435707;-70,93511934;-32,24448445;52,36600408;Stafford;0,529785431;0,048179061;1215089086;;;
10404;239577;-73,21523;-34,62589;17,03952;6,65;90;34,80902;18,07674;14,54021519;10,3014508;-73,23862176;-34,61889146;15,38753849;WellsCoppersmith;2,644901595;0,015920261;2358630995;;;
10405;239602;-68,43148;-31,84107;12,0363;6,65;90;38,31005;9,95555;13,84304461;24,71636728;-68,4005134;-31,70309715;12,24713229;Stafford;1,157877159;0,014361496;4101952354;;;
10406;239619;-69,15136;-30,58178;14,26585;6,15;180;72,15431;355,3426;5,888302572;15,97795026;-69,15331743;-30,56783285;13,43634902;WellsCoppersmith;0,748802977;0,027561729;1398502719;;;
10407;239648;-69,50252;-30,50211;23,57164;6,95;90;75,00011;90,06805;22,13596195;37,18105192;-69,46876379;-30,50862405;26,35190228;Stafford;1,356621429;0,038404057;1012008688;;;
10408;239710;-68,70856;-33,08041;9,510565;6,35;90;72,0119;317,2442;12,18108919;17,1600049;-68,71753371;-33,06845559;7,395721898;Stafford;0,672473561;0,024291804;1444309568;;;
10409;239821;-71,82876;-29,36844;22,47744;6,75;90;11,20003;7,360441;24,20065187;30,30838144;-71,88284655;-29,3768498;21,46978906;Stafford;0,762937456;0,045042293;3730681937;;;
10410;239831;-69,69189;-34,2102;185,1291;6,8;-90;66,19077;32,05454;16,47857167;28,5489203;-69,71086339;-34,19972524;179,3925481;Stafford;1,413739824;0,055794414;4287127900;;;
10411;239843;-71,25237;-31,28511;8;6,55;-90;44,99942;304,981;9,888845533;30,10737726;-71,23322285;-31,29265493;5,994361678;WellsCoppersmith;0,942020226;0,050486093;337065317;;;
10412;239859;-68,97961;-32,51834;9,027225;6,45;90;37,07381;173,2158;5,147210598;26,81513037;-68,97615532;-32,5344272;9,143304149;WellsCoppersmith;1,438556404;0,006541203;4167077958;;;
10413;239878;-70,91938;-31,71513;52,74383;6,85;90;14,63402;7,054936;18,05581423;25,92712872;-70,87688261;-31,68804228;53,69765724;WellsCoppersmith;1,688524023;0,026182369;3087679286;;;
10414;239884;-71,53313;-34,073;8;6,05;-90;45,00043;304,9858;5,957435595;21,19410715;-71,56350705;-34,05151018;5,97938615;WellsCoppersmith;0,39500652;0,033775276;3123519081;;;
10415;240054;-72,69193;-36,5892;57,16534;6,55;90;14,01728;22,70008;15,32628951;22,15043527;-72,67560818;-36,51329457;56,68248647;Stafford;0,826151043;0,028706801;825586807;;;
10416;240073;-68,55762;-30,86769;6;6,35;90;44,99955;0,02286455;11,04464231;21,50782685;-68,55477303;-30,80330644;6,380339107;WellsCoppersmith;0,591739497;0,015227588;2065077408;;;
10417;240075;-70,11615;-31,8779;102,112;6,6;-90;58,08068;11,53057;12,94424444;23,06294319;-70,12993923;-31,88573131;99,54201359;WellsCoppersmith;1,116573485;0,023329472;1980670754;;;
10418;240078;-71,86347;-31,73477;8;6,25;90;44,99868;30,03646;8,532200573;11,02720249;-71,90495559;-31,7514382;5,446554671;WellsCoppersmith;1,057675244;0,007179621;1158523833;;;
10419;240082;-69,21976;-33,0249;127,76;6,5;-90;46,14711;26,97814;9,985037561;16,53491003;-69,23446605;-33,00132804;125,1032351;WellsCoppersmith;1,429312547;0,03647915;3976312851;;;
10420;240088;-69,34193;-30,59937;129,626;6,1;-90;43,23104;348,7244;7,33710548;12,84930623;-69,35450679;-30,62090529;126,9560503;Stafford;0,628744651;0,008245299;1984458062;;;
10421;240098;-72,34509;-35,33205;8;6,45;90;44,99948;30,05291;10,81342384;18,65874238;-72,32805963;-35,32865559;9,18890923;Stafford;0,984086221;0,013366494;4187338953;;;
10422;240176;-71,29234;-32,54416;8;6,25;-90;44,99994;120,0195;7,143582041;14,8429958;-71,40003481;-32,48207743;4,419901022;Stafford;0,93851484;0,049826828;4107324148;;;
10423;240183;-68,42754;-31,58715;7,260307;6,75;90;45,00082;0,03975141;20,41496571;30,17957623;-68,42477295;-31,58273336;7,630268095;Stafford;0,908274148;0,027275854;1733572022;;;
10424;240209;-70,48403;-31,39628;14,81763;6,95;-90;45,00011;90,07121;15,8354967;20,07503727;-70,46845344;-31,36322908;9,593473396;WellsCoppersmith;3,512292651;0,011980199;204787874;;;
10425;240312;-71,6834;-33,26361;8;6,75;-90;45,00031;120,0324;9,60911163;23,83962872;-71,76530007;-33,22078365;6,767829633;Stafford;2,442845605;0,018881275;3400675326;;;
10426;240325;-68,98794;-32,74184;9,027225;6,25;90;37,22942;179,132;8,923497679;14,73558267;-69,00997234;-32,75499541;7,016732797;Stafford;0,756791624;0,012092828;3751968054;;;
10427;240339;-69,21339;-30,26443;11,82016;6,15;90;52,05645;202,2744;7,276705141;14,15657382;-69,22329477;-30,28770144;11,96873684;WellsCoppersmith;0,683889302;0,010712802;2764544373;;;
10428;240358;-69,07611;-31,40728;26;6,45;90;75,00027;90,04012;15,13298683;19,80997474;-69,03088195;-31,41386785;28,820152;Stafford;0,662323507;0,036023565;2985639315;;;
10429;240383;-69,9239;-33,28649;15;6,05;-90;44,99926;90,03232;10,47410484;20,65709145;-69,93372619;-33,27858388;13,75573218;WellsCoppersmith;0,230511532;0,016750302;1407013281;;;
10430;240393;-70,43374;-35,44487;5;6,25;90;44,99741;0,02733005;6,749116659;16,33099332;-70,42492331;-35,43437629;6,128178879;WellsCoppersmith;0,902857498;0,032532966;3270164206;;;
10431;240414;-70,07531;-33,87529;134,7577;6,4;-90;56,24946;46,4887;11,43642077;17,74444554;-70,05671166;-33,83274304;131,3439334;Stafford;0,823239474;0,015487444;2295864410;;;
10432;240424;-68,35413;-34,22109;15;6,45;90;45,00276;0,02951996;14,0793675;20,1151803;-68,33760184;-34,25845365;17,15041249;Stafford;0,701086606;0,010432702;1852277137;;;
10433;240455;-70,197;-31,57776;12;7,35;90;44,99949;0,06641694;30,95159988;90,65424408;-70,21801679;-31,49818187;9,170960758;WellsCoppersmith;1,584190855;0,057686614;1718056203;;;
10434;240525;-70,00892;-34,45561;5,28446;6,15;-90;60,00304;0,01470981;8,134716103;19,43367579;-70,01358807;-34,47403649;3,804304452;WellsCoppersmith;0,445637153;0,070095379;4100009493;;;
10435;240555;-70,5795;-34,88441;123,1398;7,1;-90;56,82016;17,06579;19,21367927;38,75902565;-70,56108961;-34,70103186;114,4387701;Stafford;2,51707037;0,010473497;700911765;;;
10436;240563;-71,11844;-31,8247;8;6,45;-90;44,99936;304,9825;6,39086569;15,40613019;-71,10556492;-31,82995056;6,776449587;Stafford;2,016626599;0,021225387;393506866;;;
10437;240567;-69,81184;-33,59002;119,2211;6,4;-90;53,71737;26,87738;12,28315721;24,01041388;-69,78439656;-33,470088;113,4842359;WellsCoppersmith;0,566459792;0,025972718;2153539264;;;
10438;240572;-71,09459;-35,71466;5;6,25;90;44,99776;0,02723921;13,23463628;8,759829795;-71,10117633;-35,67868554;4,156493814;WellsCoppersmith;0,858363154;0,027967905;2705054943;;;
10439;240577;-68,79539;-31,05678;138,7496;7;-90;39,94819;5,330077;18,63117862;37,10372258;-68,84667334;-30,87558367;131,8856028;Stafford;1,919645042;0,071025366;1457192184;;;
10440;240579;-70,20265;-34,72541;8,472286;6,65;-90;59,99873;0,0311071;13,28223521;21,30771393;-70,21048351;-34,73650397;5,997528564;WellsCoppersmith;1,399815252;0,037947849;648520305;;;
10441;240590;-71,08788;-29,01942;41,58065;7,45;90;20,47717;6,653075;23,14324557;60,77180063;-71,21920081;-28,94936085;36,35370036;WellsCoppersmith;4,464289781;0,016547228;1931666606;;;
10442;240596;-70,54077;-35,71466;15;6,35;-90;45,00014;90,04723;5,066031704;15,28727307;-70,57986175;-35,69865773;12,48202788;WellsCoppersmith;1,815017508;0,042388369;3061891284;;;
10443;240607;-68,47968;-31,7921;9,027225;6,15;90;37,83622;353,23;8,129018726;7,669671766;-68,50652939;-31,78451762;6,386078956;WellsCoppersmith;1,129962012;0,037038781;3115651399;;;
10444;240613;-68,95618;-30,44967;15,04538;6,15;90;37,06655;20,24675;11,44210436;13,5368273;-68,96499706;-30,42710966;13,73485557;Stafford;0,454837174;0,022835501;975319684;;;
10445;240620;-73,6274;-37,19386;39,59288;6,55;90;13,36467;12,39376;14,59972649;21,94154104;-73,6257679;-37,18578582;39,58065731;Stafford;0,875521668;0,019032866;417043559;;;
10446;240630;-68,98038;-32,65246;9,027225;6,05;90;38,21957;189,009;9,675594607;11,85113758;-68,98199505;-32,60102071;8,084109851;Stafford;0,434951709;0,088918186;524342404;;;
10447;240797;-73,1832;-36,42871;45,30035;6,95;90;14,26638;22,12448;12,35776175;24,51797735;-73,13134068;-36,32749428;45,3163593;WellsCoppersmith;3,685142514;0,017271247;3444484492;;;
10448;240799;-68,47344;-31,83676;9,027225;6,85;90;38,2813;9,999014;18,41278261;32,63534333;-68,45037261;-31,7341333;9,178304012;Stafford;1,315440272;0,03793061;3086843851;;;
10449;240802;-71,74973;-31,89201;35,63606;7,15;90;12,12048;7,673543;25,71874679;47,75744024;-71,73140153;-31,86965352;35,93406661;Stafford;1,813793753;0,013335734;3253842781;;;
10450;240804;-71,53394;-28,4035;25,18565;7,15;90;13,53783;9,311919;26,19054504;47,95418901;-71,51658754;-28,32071264;25,23078943;Stafford;1,773812284;0,035894259;329287060;;;
10451;240807;-69,63523;-33,49468;123,8108;6,2;-90;52,62166;27,53244;12,77219352;17,6997838;-69,57639461;-33,38557086;122,7083951;Stafford;0,370378095;0,028500284;2597992008;;;
10452;240809;-68,56356;-31,78343;3,009075;6,05;90;37,80899;353,2734;5,513676242;7,028469067;-68,57017582;-31,75712578;2,705644885;WellsCoppersmith;1,286994664;0,012560026;492246737;;;
10453;240814;-71,45098;-30,61212;33,71471;7,05;90;15,47517;7,729743;20,9972497;30,35808039;-71,46490175;-30,70165615;33,72041314;WellsCoppersmith;2,474241151;0,047786962;3466815103;;;
